,x1,x2,x3,x4,x5,x6,y
2000-01-18,-0.5590614032602526,0.5815728850961317,-0.23293508098481672,-0.0037399680487872344,-0.055969855696610726,0.4622954349449887,-0.6775379102236725
2000-01-19,-1.0982883890810742,0.7850781936471498,-0.3966205513322823,-0.2794289035794375,-0.6435244127512592,2.1166661193130234,-3.7283486624427926
2000-01-20,1.4474288580994334,0.4799044407451911,0.16608467363958443,-2.1357796294728706,-0.6340751686151171,2.1997034724643,-1.3464697977571012
2000-01-21,0.852979069026223,-0.7365480508747158,1.980094377255358,-0.28966319375242033,0.23281996312511133,2.0878016629461404,-0.6788244767850136
2000-01-22,-1.3238360400695952,0.06510301012339681,1.1929366200048208,-0.5312227302050834,-0.27159318025496304,1.7473185619647817,1.1337532831522656
2000-01-23,-1.3218003867453183,0.6295149919689493,0.9344148958437655,-0.01156784902364405,1.045042029513282,0.11531992802990076,-1.5713372648933708
2000-01-24,-0.27688983682141827,-0.6040271229342069,-0.03173425160579613,0.7270018370860893,1.1357541214317697,-0.5228980293824033,0.18417761711203431
2000-01-25,0.07772375692977151,-0.7136610296972015,1.3079997783446986,-0.9467282575886053,1.26223741641359,-0.0987637124839405,3.1605100040402534
2000-01-26,1.4566146304510834,0.3260271564366992,1.3702038070232683,-2.366940759785423,1.3257612555786542,1.1939239001257855,-0.5968856186278266
2000-01-27,0.7241298821922257,0.7903320863534811,1.650000425359756,-1.973168569922744,0.03838365845929914,1.4564442002489841,2.0606383106132635
2000-01-28,-0.4459061864592653,-0.8088534678128552,0.8691167225974753,-3.5614446406194484,-0.17981125846374602,1.0351936515917188,1.4078520818336893
2000-01-29,-1.3661662211989458,-0.5692082127728839,-0.6826970239220207,-1.1230269190789963,0.07756073301178851,1.087415784964108,1.7488743198948733
2000-01-30,-1.6635986696412286,-1.6625948132296753,-1.3013707190575912,-2.7857606628738103,-0.8329999135150307,-0.33237751842055463,4.5495074435933445
2000-01-31,-0.3348315891834537,-0.9778461929263713,-1.3876781690658735,-2.1475982409229792,-1.0395159058052263,0.20182957432872178,-1.4902574538777515
2000-02-01,-0.6823094110890862,-1.1995594336301516,-0.15512716551761296,-1.4336632927792725,0.41889759051766473,-0.35838735996497584,0.2998922820280805
2000-02-02,-0.8002425837325171,-0.06793398393914252,0.03357700387094298,-0.4908790353774294,-0.4034607129577767,-0.4874553469974535,-0.5957507326836834
2000-02-03,-0.34944146983377683,1.7751410381564157,1.4474294252849325,0.18836857751898956,-1.0838890317327246,-0.7443577954204159,0.2828747372046918
2000-02-04,-0.8856268035440918,0.30205727099366686,0.8458483063409804,-0.227419881695037,-0.7945365847628746,0.7700747927575035,0.11565132278089732
2000-02-05,0.2626209562936263,0.30840026253604313,1.275915788156038,0.28366653182605195,-0.560252627301197,-0.1834890936859918,1.0810230524632816
2000-02-06,0.5497044440092906,0.7029029607579874,0.5040831193100528,-0.013369569494603634,0.44203406125608924,0.36158391434921844,2.8905167900416098
2000-02-07,0.7537422224887464,0.2972470478970277,-0.737832774597632,-0.8655189996502729,1.86570115357958,1.0136705903341654,-0.9017141658139622
2000-02-08,1.5811628793604704,0.3102319879084981,0.7221849454157774,0.04432618234463814,2.279417622532053,-0.1886058949501771,-0.08066894793241253
2000-02-09,0.13810356884577557,0.8099895433397208,0.21394609115660468,-0.45988536469602326,1.8394728343193436,0.7616845642334866,0.05353413253894368
2000-02-10,0.8137057833419392,0.6594522554272675,-1.6263826252447586,-0.20041490840190584,1.5471737717334593,0.9332953757653307,-0.7634303735394825
2000-02-11,0.2547783501639036,1.0091346363016076,-0.5840779188799228,0.09037931406012559,-0.5760397223053797,0.5671128347701453,1.1125219000569986
2000-02-12,-1.1512474137815745,0.0622221084241682,-0.7458516810293089,0.13649736235868465,1.4084017081947031,-0.0934871006713805,1.5507895488792596
2000-02-13,-0.632114563868569,-0.31892465654488117,0.8546746154486331,-0.6245207430782933,0.3908622474763865,0.06124109742898934,1.1842000668108223
2000-02-14,1.0912667632086301,-0.052444039636549006,1.0764987814031046,-0.9932900808790014,-0.36160380795462044,0.6305180628543501,2.7338064479479818
2000-02-15,0.8753965791527323,2.046087527540834,0.5123416895675224,0.8837107925844847,-1.6478577190152874,0.17162310358284388,3.7439820458457707
2000-02-16,0.717510702409878,-0.3184690615163115,0.885457820500936,0.4752505916859764,-0.7630787127365617,-1.0210204873787154,2.021956028407882
2000-02-17,1.4104607510818383,-1.207116104677511,-0.4708060261772141,1.884677386390266,-1.361287927373576,-1.0686292424219972,-3.3335500104073774
2000-02-18,1.1058346295579395,-0.827454124213038,-0.42095759306124825,1.4059100023582058,-0.3755403045484724,0.2062289617156008,-3.256098693345504
2000-02-19,0.4414315921426133,0.37159300804367246,0.5537099943642803,0.49405587835354237,0.40564208346709074,-0.6786658197377339,0.14095078049306303
2000-02-20,-0.2975370875822331,0.056079349938564005,0.623668498276144,-0.0448683194883846,0.500987928019017,0.15064740014324218,2.7425974360760863
2000-02-21,0.051068083133824105,0.9299584929443783,0.5979800526872718,0.07559036913816185,0.9280823597505459,-0.9024506325400701,1.0849458438811292
2000-02-22,-0.5704510835274306,1.4217962812323726,0.6831587456186949,0.27481246962210965,1.2650366657150036,0.0819153113032629,-1.525981449904985
2000-02-23,-1.0370829126097783,2.994957860919884,-0.18052619334144604,-0.6525275996360933,0.47087647137070454,1.7291460568499954,-6.016257748566344
2000-02-24,-1.3637880749669602,1.2279740324246111,-1.625942278584322,-0.20003038354825925,0.4684139514169708,-0.04454071321808395,-4.714353259783975
2000-02-25,-0.8888321637752212,-0.4189623323923761,-0.8954337560522043,0.08517325668118986,-2.3101491523827478,-0.06369950220448581,1.3244379294082549
2000-02-26,-0.4132370070591378,-0.36403801577855255,-0.3063189707021017,-0.8818069811698223,-1.0433333847862003,0.48228653110362446,-1.441894282138025
2000-02-27,0.02612190589992705,-0.4107133453816827,0.7103200231671108,-0.6832157458341899,-0.384403445604766,0.4325343273444025,-0.3072946375189905
2000-02-28,1.214496126770315,-1.3347516762701852,-0.9718867470194279,0.0027381940300042484,1.159206940319505,0.9390906173462115,-5.043906498912374
2000-02-29,1.3724940092178772,-1.3561791647511705,0.9294113601464417,0.9821149912342207,0.7887690588246873,-0.7012254196364273,-3.0495813087043575
2000-03-01,-0.7866890962279951,-2.371091764791836,-1.1031453322944589,-0.7691351980254455,1.3988555374367106,-0.4646362153664663,3.0869330093538943
2000-03-02,-1.6368602459806727,-0.9324499937213757,-0.23653733884920725,-1.3175830746736263,0.20940564702907905,-0.6094178851471486,2.9612713825199855
2000-03-03,-1.0667536811983664,-0.684382041716302,-0.3741058129288995,-0.6798378608312945,-0.7352519386216917,-0.8218193025511349,1.936542390278611
2000-03-04,-0.7785613597367114,1.5351088684794885,1.3875862905217067,0.09994640138983568,-2.0814311321313066,-2.565273594257663,-1.3548878071896124
2000-03-05,-0.10893574644699489,2.408770340347384,1.557741952264363,-1.1272845558828795,-1.9962191953336852,-1.570883550665691,0.573440002235756
2000-03-06,-0.2663855580562965,1.149318822081189,0.8851606739681699,-1.1709101414717564,-1.3609958615416382,1.202800012699719,-1.4661124530681966
2000-03-07,0.7114814059602144,0.8533308926615744,-0.022676322257575376,-2.8657971835310065,0.5818130733875745,-0.3799799481879792,-0.09476676936199091
2000-03-08,0.8584165543299765,0.600951324558185,-1.5272204389251314,-1.7682836589895625,0.658006247356755,-0.18505680845247674,0.166096499879172
2000-03-09,0.6235309927496329,1.1451800681416997,-2.576119996305587,-1.13592082473752,1.6419940750607585,0.21231396530235097,-0.8461165361752436
2000-03-10,-1.2765767939276114,2.1254255471424983,-2.227193195152818,1.259300557702117,1.1458409519191641,0.5668016557616907,-5.8534207478503015
2000-03-11,-1.9058839883480587,1.247443997886873,-1.8659319512362398,0.12789441608365093,0.2009916796679604,-0.24916147291966323,-5.133375375550671
2000-03-12,0.4648467634311291,0.05876944731665723,-1.369005097846612,-1.7380268110271178,0.41636326950637553,-0.5088116499809964,-1.0013454805112127
2000-03-13,0.9288458228584593,0.20720853986689133,-1.2679900530457693,1.233399011975116,0.5127945158959906,-1.307465578279027,-0.2154761542760164
2000-03-14,0.04174265633369356,1.0078400506648408,-0.9040667629370336,1.461061789649818,-0.31071418150345975,0.3016671711115593,-1.3982654969543273
2000-03-15,-0.16696062987830468,0.9971403443160534,-0.6549046610850885,2.055521927403118,0.2750433245044057,-1.0976012071031065,0.3888980165043189
2000-03-16,-1.1084119080324977,0.3974232770779238,-0.6212560527880695,1.045235584970251,0.49241302597893677,-0.64512927654043,-1.1136002901788453
2000-03-17,-1.43171479530286,0.8319726046973632,0.5620165645675144,1.7352770409168339,0.2362922674069058,-0.8552424962629402,-2.3816877148449955
2000-03-18,-0.29329039333303253,1.8053656976125854,0.03320872062304969,0.08105961417604213,1.5696994279201921,-1.6279028986047313,-3.9999212427223494
2000-03-19,1.4908773249570924,0.34947231241837107,-0.009813685528775214,-1.1440324121228018,-0.6083573540921092,-0.9491508242829771,1.5706458221205617
2000-03-20,-0.3517845047722784,-1.2825220655454874,0.8963452226137287,0.9358621942532093,-1.1873396258742217,-1.125042909905325,1.0257845793957912
2000-03-21,-0.9220070000714482,0.34759056570391933,0.19742797347359525,-1.8335110274815563,-1.8451811897926547,-2.04362881430725,-1.2516710230865833
2000-03-22,-1.7777221040360787,0.970122927564163,0.4756053320718632,-1.5789299991637527,-1.0032793137893383,-1.1840214792978523,-1.873810394004527
2000-03-23,-0.054779927518119,-0.7225083721172322,0.941322048953079,0.20616323796609004,0.7172368312090623,-0.3312344596327295,0.7968478501066925
2000-03-24,-1.2369152046969407,-0.6024800133427963,0.1861472526354765,1.4787767272952526,-0.2895288561235308,0.14478738883840506,0.8697200321984715
2000-03-25,-0.9109252709400467,-1.8836340130795604,0.7449546762787342,0.3168063254221713,-0.27033582882711926,1.2575591292440813,2.2412336406036193
2000-03-26,-0.046924148997954884,-0.7041805111968611,0.3188638178829711,-0.48422206246226895,-0.22723741330829014,0.8981039915403892,-0.857392566297404
2000-03-27,1.0314794603685349,-2.226466039384963,0.692376473544802,-0.34367043968225164,0.10865699941959962,-0.5836993070490422,-3.834433393377994
2000-03-28,-0.5081518007983004,-1.7952050026986108,0.7298051489508517,-0.32342558632950136,0.28199204942553796,-0.10929341958132058,2.504673475080808
2000-03-29,-0.9098362663478975,-0.3524665474774271,-0.49108926306932354,-0.766291614905301,0.041928164504382706,-1.5592220261174334,0.6013127327983226
2000-03-30,0.013662865058515217,0.4080633563554882,-0.16897312434627743,0.04226943477112882,0.649746067979012,0.3438674048014857,0.8999723557635028
2000-03-31,-0.010033516425026728,0.3801759049318821,-2.039348517823811,-1.2803299120142766,2.412204386052292,-0.6312956469366113,-1.0971920678616849
2000-04-01,-1.0585745048569764,0.4533962282077304,-1.693525216267504,-0.4997335865120872,0.817763750743941,-0.2940091616010668,-1.4644526623388585
2000-04-02,0.790929686155023,-1.3665961955514963,1.113622811605865,-1.113342840447733,-0.4226446709116647,0.5123793463655228,-1.3922439117883663
2000-04-03,1.1100447839531618,-1.4743887621126284,-0.509604862431638,-1.013752627970752,-0.5475557878529193,0.25438929236954705,-4.08156799571832
2000-04-04,0.5093450536809065,-1.1575156480842155,-0.3541434370311878,-0.8359634780234574,-1.6654719998465326,-0.03608833591823235,-0.450641076585485
2000-04-05,1.1505308772285205,-0.3745210916430502,-0.6511407301882619,0.29567448694781034,-1.2385071471760614,-0.1768809625325416,-1.046151949250567
2000-04-06,1.7935433357237818,-0.5462778877293888,-0.8899738564243855,1.1650884437892342,0.05416345756222474,0.636963546561242,-3.0581238985335926
2000-04-07,0.904321599681202,0.7909825073191744,0.235075580742093,0.9975216970636533,-1.3085477692725362,-0.03382349245085453,-0.3661539129244453
2000-04-08,0.3831408438130324,0.5614247393157624,-1.4425216343828708,1.2892342745020418,0.6497686301338039,-0.03955720841381026,0.8666764673070434
2000-04-09,0.7168410046759536,0.818720227368319,0.22278146809152188,1.6921914112158611,0.5065394674496334,0.21777594255623373,-0.9479519719283906
2000-04-10,0.36771166077893175,0.40289640623890455,-0.5073502639645727,0.7886729690782783,-0.7516843683042773,-1.1347786720839648,-1.2900349487625073
2000-04-11,0.8758908096683969,0.9816152967610439,-0.8596388620122513,0.6574620639015862,-1.6252690357049302,0.024796118294052483,0.5664449544204248
2000-04-12,-0.861055256159396,0.9704977859521096,-1.007006656086413,0.059310888962445074,-2.1831986684719866,-0.971640488979282,-2.720089525927519
2000-04-13,-0.5999109230194193,0.34469813449446673,-1.527698376593122,0.33466885301521,-0.9223274228629746,-0.31189923986142387,-1.797837280876481
2000-04-14,-0.004556973487271576,1.0828594142128825,-0.5062403629797771,1.241101618541887,-1.3917006455018657,0.09728223604145741,-0.06705244863794782
2000-04-15,0.04540426714189605,0.06009182761386456,-0.135528477183013,-0.01885041187362857,-0.18631238654635618,0.8775743564848996,1.1958622176080427
2000-04-16,1.1896792893459407,0.31569718172450534,-0.6205234082608062,-0.4820063022282193,-0.15368864867111356,-0.43394862407449214,0.18960892896786263
2000-04-17,-0.3561132346381949,-0.5397837895189287,1.3664315369248743,-1.4339967708262793,-0.09307518491192623,-0.2745264773472665,-1.1117865877635744
2000-04-18,0.3646857536752696,-1.0286112510992624,1.7586721420786084,-1.9617917904383646,0.1296946842236887,0.4704801437403999,-1.6505434260095493
2000-04-19,-0.37149132970046206,-0.973637423204069,-0.8762439982235578,-0.310497712878564,-0.6895236971685653,0.5765535018262182,1.1756838359205404
2000-04-20,-0.6904429083611993,-2.229410704910499,-1.2063831158033609,-0.02845166223874135,0.1325216995001937,0.47786318708426945,0.8532580588167105
2000-04-21,-1.3842694354316645,0.08995948600694303,-0.4246464182295101,1.4485595765318233,-0.8811725908619527,1.461050905339393,-0.8888116101973464
2000-04-22,-0.0886528345216202,-0.5185858523531849,-0.5728280212288391,0.6812200116524127,-0.10789228682141738,1.1524317304078575,-0.4091738912739255
2000-04-23,0.5334222312147694,-0.6337138091955303,-0.3788132101078949,0.6133169209844791,0.7651500033102927,1.653539157351641,-0.8527400783141648
2000-04-24,0.1934563741338094,0.07864899069814096,1.77116192556907,0.09695387950139175,-0.9805380164967346,0.4316232500573761,1.5502683661839165
2000-04-25,-0.28008250059928963,0.23544226129372167,2.391190392620031,0.422379419217095,-0.07554903314295325,0.06519929436628427,0.6128589373421088
2000-04-26,1.5566763730455555,-1.6947314319840174,0.8310673429688995,0.9937897886159661,-1.303035107932164,-1.2919450680734779,-4.5364245889318955
2000-04-27,0.26628514625425703,-1.52746191402341,-0.25970690933046836,-0.02342079738146674,1.3665163331105354,0.6414336860958928,-1.0780949149559858
2000-04-28,0.8987717425152472,-1.9633020106656502,1.165288361575427,-1.9530414672609584,1.0409816516185024,-1.0646615050405828,-1.9035808585414833
2000-04-29,0.6235370182096436,-1.3461914286980692,1.525522431022119,0.3340236853921478,-0.3275003737705413,-0.3195145470800407,0.06683955019005505
2000-04-30,0.48172111936778317,-2.1838652491563817,1.5686955746747477,-0.21104510044685204,-0.6038830720722141,-0.7051491758798166,-0.7139983680403351
2000-05-01,0.016914814217654867,-2.156030414164551,0.6608868230456606,0.03763826147062266,-0.8974823016429396,-0.5214991826967391,0.40559489410147825
2000-05-02,-0.33583980288990684,0.09728603365168675,0.6711461724490652,0.009656441550970845,0.918391226910446,-0.540877418817426,0.4042150555510234
2000-05-03,-0.6956567438891925,-0.4708307190293295,1.7644329783595483,0.27713914745120277,-0.5289217123818397,-1.8187363468475506,3.43420169746587
2000-05-04,0.43381562058245615,0.834189153968714,1.5310906192938498,0.9544716282590702,-1.365102571179808,0.14068676348791453,1.0199426512466367
2000-05-05,0.0635429436061177,-0.3083748376956003,0.5497198503117999,0.2480110630482184,0.7277907973432799,-0.6181233293036302,-0.3193770186197436
2000-05-06,-0.3761568120270218,-0.41290637472958647,-0.740857120909786,-0.15833829003766842,-0.4689386590578682,-0.11747143312245217,-0.1575220090998547
2000-05-07,1.253866977536981,-0.4616797261249578,1.3626228139664516,0.0911344896095998,-1.3922495651543858,0.9590962607853057,-1.798059104258942
2000-05-08,1.1347963879001177,-0.8005220700957638,1.8165905962270876,0.03627650910671271,1.1440767209850065,0.7657978348891339,-1.343856524545688
2000-05-09,1.829868868258862,0.06404037824605363,0.46079036829555925,0.8825668943717565,0.10271440320290576,0.000295378636003929,-0.4139872956004283
2000-05-10,2.1614131817993973,-1.1874939650352196,-1.1634047182713092,1.6996162767709122,-0.07086490742804567,-0.376845578691838,-6.395527826394723
2000-05-11,2.532837406654355,-0.1639361496591597,-1.1377092496858716,-0.3525128125120427,0.0840591456740789,-0.2722229686130351,-1.7839529262888023
2000-05-12,2.250500815716194,0.10564818871869919,-0.7731735960768622,0.4761749178680109,0.04310221679395948,-0.03161882406734991,-0.3312797420065925
2000-05-13,2.389058729437309,-0.31873750086107855,-0.1675888311368699,-0.6946821272046271,-1.0156657539467802,-0.7551701808137314,-0.4555637891924258
2000-05-14,1.9552788390963416,0.019803770658761072,0.5222748879195732,0.6146620446870099,0.8573679296328885,-0.5578309918644704,0.3394133886549668
2000-05-15,2.70399449769789,0.7475876205497199,0.5742106209494005,0.0756418968560611,0.3646902974250301,0.1689148164925619,3.303534361591435
2000-05-16,0.6663211299483941,1.2369132022816545,0.4181181155980169,1.102221127005286,0.019206465654815263,1.152790187176564,2.5688789018036458
2000-05-17,-0.06462611114248973,0.8715891678404792,-1.197267147809614,0.7122083785717223,0.5495411513432171,-0.4141763740210396,-0.24951872653494117
2000-05-18,0.057787515765732406,0.7428194012297595,1.1649515097997074,0.7434095422284802,-1.1445733137713003,-2.1989281156886524,0.8703123294094999
2000-05-19,-0.48081519848933474,1.4639058362976773,1.0882325534648047,-0.4628214093717345,-1.1957434202412398,-0.6103225886040838,0.740692281445918
2000-05-20,-0.015444498801324896,1.2666185678684414,0.16484919436470857,1.1164615321287608,-0.21286542874757353,0.38442224797045416,0.6853464904935638
2000-05-21,-1.2928851442367975,1.497916104432516,-1.857667943788883,0.20479830144221678,1.3973245405920394,-0.9986477684989445,-4.131103361658624
2000-05-22,-0.23571195430752168,-0.3175881641268581,-0.6705027212834511,-0.261194597460334,0.1314306863375192,-1.0153806327404908,-1.0904382903553342
2000-05-23,1.1566230173653707,-0.0245711495302863,-2.1408011206532107,-1.0045469291353164,1.070904304580297,-0.697632099015816,-1.770654445014721
2000-05-24,-0.05417957985810673,-0.41615177720140983,-1.3019891897366862,0.10481047795287424,-0.906103757432291,0.3588131920770532,-0.41829509015012234
2000-05-25,1.112028516476334,0.8498636695721112,0.7923174384254954,-0.09385119102960321,-0.4963771627511006,0.10934542546870918,3.444204138687922
2000-05-26,-0.013524417965842805,0.8310558255985546,0.46176065253639204,-0.806669832821882,-0.983722605909264,-0.20955752165692798,0.2563808540858345
2000-05-27,-1.7866882318067148,0.6879591255718869,1.2601442433257184,-1.9080933541714817,-0.8116566935044445,0.7742798722321473,-1.0844609806611065
2000-05-28,-1.0677942703898053,0.8496249482115034,1.6005874431061682,-0.8895644099013831,-2.2972821353715704,1.5117966066013784,-2.693539651581781
2000-05-29,0.4609275273893043,0.8026865140442803,1.0344767109341353,0.8458752092258643,-2.306948248189405,1.497715086914991,0.2656666618407464
2000-05-30,-0.15315896727576506,0.3228061891387341,2.0226343662848834,0.39126846338851323,-1.6945235011518687,0.3556275642089612,-0.4163453246280888
2000-05-31,0.7206974525837648,1.1870094066768382,0.7411384156214631,1.3794925625353323,-0.5136363723887891,0.12125237113283611,2.1117693056669173
2000-06-01,1.2748201279218048,-0.024121978046780845,1.2774321651826757,1.2402595280139557,-0.7218495029130235,-0.28706176443680076,-0.1908797500032734
2000-06-02,-0.09712646268331893,-0.258334940682811,-0.23267314366226444,0.9376564204767461,1.0283959792512452,-0.945399956666703,-0.09951928771392643
2000-06-03,0.2206758591228133,-0.988095069444832,-0.1318760591486164,0.34406973964164933,-1.4085579594859285,0.2532587209830049,-0.3637362082803858
2000-06-04,-1.7144272861597682,-1.4760461857746359,-0.10276250309446663,0.7100948980849542,-0.8063934306877226,0.05986078494043465,6.830921935027974
2000-06-05,-0.9432922956750228,-0.801016267005355,-0.11720502156962201,0.0628555591725719,-1.1034186518836482,0.7053682907209453,0.6491504297143066
2000-06-06,-0.7725958366378608,-0.6755723532024593,-0.9477622539787062,0.7378418635003434,-0.36481195510620934,0.5918618667028291,1.0532127801635731
2000-06-07,-1.4797552484281953,0.3207591264547791,0.49007131936717946,0.8315826510891613,-0.24541575192196902,-0.337014783743616,0.6291087803237029
2000-06-08,-0.1939331154133055,0.30868416489066675,0.10274863171801166,-0.10656648269166102,-1.478886235670098,-0.12172229385130487,1.7656584624966682
2000-06-09,-0.579522747170943,0.3128787183256018,0.4586119123472193,-0.9308287337335996,0.32549460855839796,-0.08613031626074873,-0.8340793909136819
2000-06-10,1.1531054753885552,-0.6891748334908804,-1.0924618089772868,0.20508297908536455,-1.858875510103487,0.9773091632516252,-2.4749985950036137
2000-06-11,2.936746184027644,0.0683431998159924,-0.06979956915075797,-1.587084454075896,-1.8286484633625033,-0.780780848745509,0.7735255483749917
2000-06-12,1.460874273567171,-1.354398392763353,1.5564761271184053,-2.647421122811526,-1.1301041690786142,0.86979355738383,-2.7212361156354534
2000-06-13,2.385930546252979,-1.0249457143624505,-0.07590675430326188,-2.39928920663409,-0.433115244167947,-1.8528083777304367,-5.207457602775863
2000-06-14,0.9359415359579055,0.12057478877678318,-0.6262564257425255,-1.2951339908088426,0.23186465679908147,-0.9787956263341365,-1.2614904801218803
2000-06-15,-1.0562196023462072,-0.6587051641050352,-0.05995966930386931,-0.26902971307400997,-0.09667301437960218,-0.18029649096482503,2.6819689763123926
2000-06-16,-0.5429565700949517,-0.7460226032191453,0.8541182499689777,0.5743514220303828,-0.4379152286292107,0.9879293820162023,0.4300435793498715
2000-06-17,-0.9538840743041778,-1.1699758268986673,-1.110597504779538,1.4385396737617737,-1.0537972708804837,-1.1591500895237163,1.4812222295533912
2000-06-18,-0.40913530717317886,-1.9803511067035497,-1.0061325848179252,0.33194452655062057,-1.2064780052042536,-1.4668288392786364,2.6296169359613266
2000-06-19,-0.5080705508721415,-1.3218418247765384,-0.9640206520661683,0.830604154364214,-0.8178941876580547,0.2753339030005786,2.1730814884253693
2000-06-20,-0.5018283824728643,0.15680689782952073,-0.17854554865544403,0.013207159384716116,-0.2233020994596944,-1.4826945576634376,0.7652226101177599
2000-06-21,1.586934523808977,0.21425102536687823,0.4882508874697535,-0.5234232844607819,-1.2610789580983386,-0.9158943708914663,0.4317090999455794
2000-06-22,1.6903092318156165,0.8457755440632597,0.2787221405444712,0.27459318325544163,0.2464449881903582,0.057344327060831646,1.9256175411804737
2000-06-23,0.8197165900833864,0.7324115584196955,-0.23009747824214644,1.0314559193916464,0.9371249965522988,1.015473607060622,2.4254996754476457
2000-06-24,1.1586925661041123,-0.813719387432657,0.043024521470087645,1.0120031898861068,0.012261700040648582,0.6659744434100549,-0.6580687967687449
2000-06-25,0.4202571971543486,-0.7974408561054052,0.26290775526355514,0.7346197567310193,-0.041691957480511854,1.2616627881913036,-0.8232558489366368
2000-06-26,-0.3521684346486071,-0.9426679070658732,-0.6026527269353421,-0.8768971717557547,0.08017296549978041,-0.9482959269234277,1.3240937062968277
2000-06-27,0.29158634777570647,-0.4959896050674773,0.392466905180602,-0.28099705373581474,-0.06087538027891296,0.6082165383511529,-1.4859202463699248
2000-06-28,-0.3382627424144222,-0.8214319651923973,-0.4456185632671109,-0.9222175810915823,0.08520605101960808,1.017236287780971,0.8755116491821362
2000-06-29,1.024898127985848,-0.7059137195251628,-1.3583330583246234,1.186507544076374,0.5453678978857807,1.4919791221662075,-1.3799349549163038
2000-06-30,1.4452201666331064,-1.2540869875481262,0.8829868086588295,0.5433714776759955,1.8366666385559463,-1.0812996699379398,-2.613394426087922
2000-07-01,1.3699659368859036,-0.6845915369388359,-0.13720325835361724,-0.663086948266973,1.8282059863324556,-0.31004701131909496,-2.1698486864570183
2000-07-02,0.5856431448871797,-0.14998748170788118,0.6297968048466374,-0.522985104922861,2.3513547948572495,-0.06690348831408457,-0.7193856806136686
2000-07-03,0.5855702512977257,-1.4374900528772474,0.5662539701962136,0.07761433700534509,-0.1130097722875687,0.14164568886665763,-0.3780756221117527
2000-07-04,-1.7045161547813112,-0.594737649552626,0.815855180663484,-1.4056110330814016,0.9001730075301965,0.3205770560179285,3.5509980063629163
2000-07-05,0.050280108076508845,-1.367117496185596,1.7433752257283621,-0.8274212651733228,-0.37507860001870713,-0.7787421231420613,0.9015620217586853
2000-07-06,-1.3978680957637524,0.4140724007665826,1.4130640602627897,-1.8841621849407568,0.6337138715822559,0.31455117954850786,0.38073738540371416
2000-07-07,0.08178750940023982,1.1306690104941683,0.6622437710298424,-0.7231025100401338,1.0950627423381532,1.5766471984264476,0.7833847214046843
2000-07-08,-0.527542102235917,-0.12514045681786712,0.6686335105589933,-1.3019653642778024,-0.6688366370663967,0.13819961451014662,0.3363714498814711
2000-07-09,0.34493258306591035,0.960691258323485,0.11176958850444757,0.9064057473258983,-1.083551499142908,-0.30473902675066794,2.1869552796717437
2000-07-10,1.9157800230150175,0.5481636630069425,0.38340794306434234,1.1476073602380241,-0.9544636301058561,-0.7214835636966684,3.384856968898002
