replicate,period,row_position,row_label,window_n_rows,row_inclusion_probability
0,35,9,1963-09-01 00:00:00,359,0.011142061281337047
0,35,98,1971-02-01 00:00:00,359,0.011142061281337047
0,35,210,1980-06-01 00:00:00,359,0.011142061281337047
0,35,303,1988-03-01 00:00:00,359,0.011142061281337047
0,36,44,1966-09-01 00:00:00,359,0.011142061281337047
0,36,57,1967-10-01 00:00:00,359,0.011142061281337047
0,36,70,1968-11-01 00:00:00,359,0.011142061281337047
0,36,148,1975-05-01 00:00:00,359,0.011142061281337047
0,37,18,1964-08-01 00:00:00,359,0.011142061281337047
0,37,132,1974-02-01 00:00:00,359,0.011142061281337047
0,37,279,1986-05-01 00:00:00,359,0.011142061281337047
0,37,337,1991-03-01 00:00:00,359,0.011142061281337047
0,38,9,1963-12-01 00:00:00,359,0.011142061281337047
0,38,38,1966-05-01 00:00:00,359,0.011142061281337047
0,38,169,1977-04-01 00:00:00,359,0.011142061281337047
0,38,219,1981-06-01 00:00:00,359,0.011142061281337047
0,39,18,1964-10-01 00:00:00,359,0.011142061281337047
0,39,81,1970-01-01 00:00:00,359,0.011142061281337047
0,39,280,1986-08-01 00:00:00,359,0.011142061281337047
0,39,313,1989-05-01 00:00:00,359,0.011142061281337047
0,40,11,1964-04-01 00:00:00,359,0.011142061281337047
0,40,281,1986-10-01 00:00:00,359,0.011142061281337047
0,40,310,1989-03-01 00:00:00,359,0.011142061281337047
0,40,323,1990-04-01 00:00:00,359,0.011142061281337047
0,41,33,1966-03-01 00:00:00,359,0.011142061281337047
0,41,36,1966-06-01 00:00:00,359,0.011142061281337047
0,41,326,1990-08-01 00:00:00,359,0.011142061281337047
0,41,355,1993-01-01 00:00:00,359,0.011142061281337047
0,42,35,1966-06-01 00:00:00,359,0.011142061281337047
0,42,145,1975-08-01 00:00:00,359,0.011142061281337047
0,42,275,1986-06-01 00:00:00,359,0.011142061281337047
0,42,306,1989-01-01 00:00:00,359,0.011142061281337047
0,43,101,1972-01-01 00:00:00,359,0.011142061281337047
0,43,281,1987-01-01 00:00:00,359,0.011142061281337047
0,43,304,1988-12-01 00:00:00,359,0.011142061281337047
0,43,343,1992-03-01 00:00:00,359,0.011142061281337047
0,44,115,1973-04-01 00:00:00,359,0.011142061281337047
0,44,136,1975-01-01 00:00:00,359,0.011142061281337047
0,44,194,1979-11-01 00:00:00,359,0.011142061281337047
0,44,223,1982-04-01 00:00:00,359,0.011142061281337047
0,45,95,1971-09-01 00:00:00,359,0.011142061281337047
0,45,238,1983-08-01 00:00:00,359,0.011142061281337047
0,45,303,1989-01-01 00:00:00,359,0.011142061281337047
0,45,348,1992-10-01 00:00:00,359,0.011142061281337047
0,46,0,1963-11-01 00:00:00,359,0.011142061281337047
0,46,208,1981-03-01 00:00:00,359,0.011142061281337047
0,46,277,1986-12-01 00:00:00,359,0.011142061281337047
0,46,280,1987-03-01 00:00:00,359,0.011142061281337047
0,47,103,1972-07-01 00:00:00,359,0.011142061281337047
0,47,251,1984-11-01 00:00:00,359,0.011142061281337047
0,47,258,1985-06-01 00:00:00,359,0.011142061281337047
0,47,307,1989-07-01 00:00:00,359,0.011142061281337047
0,48,74,1970-03-01 00:00:00,359,0.011142061281337047
0,48,209,1981-06-01 00:00:00,359,0.011142061281337047
0,48,245,1984-06-01 00:00:00,359,0.011142061281337047
0,48,304,1989-05-01 00:00:00,359,0.011142061281337047
0,49,27,1966-05-01 00:00:00,359,0.011142061281337047
0,49,101,1972-07-01 00:00:00,359,0.011142061281337047
0,49,174,1978-08-01 00:00:00,359,0.011142061281337047
0,49,297,1988-11-01 00:00:00,359,0.011142061281337047
0,50,26,1966-05-01 00:00:00,359,0.011142061281337047
0,50,70,1970-01-01 00:00:00,359,0.011142061281337047
0,50,234,1983-09-01 00:00:00,359,0.011142061281337047
0,50,357,1993-12-01 00:00:00,359,0.011142061281337047
0,51,0,1964-04-01 00:00:00,359,0.011142061281337047
0,51,135,1975-07-01 00:00:00,359,0.011142061281337047
0,51,251,1985-03-01 00:00:00,359,0.011142061281337047
0,51,294,1988-10-01 00:00:00,359,0.011142061281337047
0,52,31,1966-12-01 00:00:00,359,0.011142061281337047
0,52,84,1971-05-01 00:00:00,359,0.011142061281337047
0,52,123,1974-08-01 00:00:00,359,0.011142061281337047
0,52,243,1984-08-01 00:00:00,359,0.011142061281337047
0,53,40,1967-10-01 00:00:00,359,0.011142061281337047
0,53,218,1982-08-01 00:00:00,359,0.011142061281337047
0,53,234,1983-12-01 00:00:00,359,0.011142061281337047
0,53,319,1991-01-01 00:00:00,359,0.011142061281337047
0,54,89,1971-12-01 00:00:00,359,0.011142061281337047
0,54,191,1980-06-01 00:00:00,359,0.011142061281337047
0,54,220,1982-11-01 00:00:00,359,0.011142061281337047
0,54,350,1993-09-01 00:00:00,359,0.011142061281337047
0,55,87,1971-11-01 00:00:00,359,0.011142061281337047
0,55,241,1984-09-01 00:00:00,359,0.011142061281337047
0,55,243,1984-11-01 00:00:00,359,0.011142061281337047
0,55,274,1987-06-01 00:00:00,359,0.011142061281337047
0,56,33,1967-06-01 00:00:00,359,0.011142061281337047
0,56,65,1970-02-01 00:00:00,359,0.011142061281337047
0,56,100,1973-01-01 00:00:00,359,0.011142061281337047
0,56,315,1990-12-01 00:00:00,359,0.011142061281337047
0,57,72,1970-10-01 00:00:00,359,0.011142061281337047
0,57,237,1984-07-01 00:00:00,359,0.011142061281337047
0,57,283,1988-05-01 00:00:00,359,0.011142061281337047
0,57,343,1993-05-01 00:00:00,359,0.011142061281337047
0,58,57,1969-08-01 00:00:00,359,0.011142061281337047
0,58,170,1979-01-01 00:00:00,359,0.011142061281337047
0,58,254,1986-01-01 00:00:00,359,0.011142061281337047
0,58,277,1987-12-01 00:00:00,359,0.011142061281337047
0,59,45,1968-09-01 00:00:00,359,0.011142061281337047
0,59,61,1970-01-01 00:00:00,359,0.011142061281337047
0,59,274,1987-10-01 00:00:00,359,0.011142061281337047
0,59,296,1989-08-01 00:00:00,359,0.011142061281337047
0,60,143,1976-12-01 00:00:00,359,0.011142061281337047
0,60,169,1979-02-01 00:00:00,359,0.011142061281337047
0,60,171,1979-04-01 00:00:00,359,0.011142061281337047
0,60,355,1994-08-01 00:00:00,359,0.011142061281337047
0,61,0,1965-02-01 00:00:00,359,0.011142061281337047
0,61,221,1983-07-01 00:00:00,359,0.011142061281337047
0,61,297,1989-11-01 00:00:00,359,0.011142061281337047
0,61,306,1990-08-01 00:00:00,359,0.011142061281337047
0,62,175,1979-10-01 00:00:00,359,0.011142061281337047
0,62,188,1980-11-01 00:00:00,359,0.011142061281337047
0,62,266,1987-05-01 00:00:00,359,0.011142061281337047
0,62,270,1987-09-01 00:00:00,359,0.011142061281337047
0,63,9,1966-01-01 00:00:00,359,0.011142061281337047
0,63,197,1981-09-01 00:00:00,359,0.011142061281337047
0,63,217,1983-05-01 00:00:00,359,0.011142061281337047
0,63,313,1991-05-01 00:00:00,359,0.011142061281337047
0,64,72,1971-05-01 00:00:00,359,0.011142061281337047
0,64,188,1981-01-01 00:00:00,359,0.011142061281337047
0,64,194,1981-07-01 00:00:00,359,0.011142061281337047
0,64,285,1989-02-01 00:00:00,359,0.011142061281337047
0,65,96,1973-06-01 00:00:00,359,0.011142061281337047
0,65,181,1980-07-01 00:00:00,359,0.011142061281337047
0,65,316,1991-10-01 00:00:00,359,0.011142061281337047
0,65,326,1992-08-01 00:00:00,359,0.011142061281337047
0,66,4,1965-11-01 00:00:00,359,0.011142061281337047
0,66,152,1978-03-01 00:00:00,359,0.011142061281337047
0,66,185,1980-12-01 00:00:00,359,0.011142061281337047
0,66,294,1990-01-01 00:00:00,359,0.011142061281337047
0,67,62,1970-10-01 00:00:00,359,0.011142061281337047
0,67,115,1975-03-01 00:00:00,359,0.011142061281337047
0,67,189,1981-05-01 00:00:00,359,0.011142061281337047
0,67,315,1991-11-01 00:00:00,359,0.011142061281337047
0,68,38,1968-11-01 00:00:00,359,0.011142061281337047
0,68,140,1977-05-01 00:00:00,359,0.011142061281337047
0,68,185,1981-02-01 00:00:00,359,0.011142061281337047
0,68,334,1993-07-01 00:00:00,359,0.011142061281337047
0,69,82,1972-08-01 00:00:00,359,0.011142061281337047
0,69,99,1974-01-01 00:00:00,359,0.011142061281337047
0,69,108,1974-10-01 00:00:00,359,0.011142061281337047
0,69,230,1984-12-01 00:00:00,359,0.011142061281337047
0,70,80,1972-07-01 00:00:00,359,0.011142061281337047
0,70,167,1979-10-01 00:00:00,359,0.011142061281337047
0,70,217,1983-12-01 00:00:00,359,0.011142061281337047
0,70,349,1994-12-01 00:00:00,359,0.011142061281337047
0,71,26,1968-02-01 00:00:00,359,0.011142061281337047
0,71,141,1977-09-01 00:00:00,359,0.011142061281337047
0,71,169,1980-01-01 00:00:00,359,0.011142061281337047
0,71,347,1994-11-01 00:00:00,359,0.011142061281337047
0,72,105,1974-10-01 00:00:00,359,0.011142061281337047
0,72,219,1984-04-01 00:00:00,359,0.011142061281337047
0,72,254,1987-03-01 00:00:00,359,0.011142061281337047
0,72,298,1990-11-01 00:00:00,359,0.011142061281337047
0,73,80,1972-10-01 00:00:00,359,0.011142061281337047
0,73,220,1984-06-01 00:00:00,359,0.011142061281337047
0,73,251,1987-01-01 00:00:00,359,0.011142061281337047
0,73,330,1993-08-01 00:00:00,359,0.011142061281337047
0,74,14,1967-05-01 00:00:00,359,0.011142061281337047
0,74,67,1971-10-01 00:00:00,359,0.011142061281337047
0,74,176,1980-11-01 00:00:00,359,0.011142061281337047
0,74,220,1984-07-01 00:00:00,359,0.011142061281337047
0,75,174,1980-10-01 00:00:00,359,0.011142061281337047
0,75,181,1981-05-01 00:00:00,359,0.011142061281337047
0,75,201,1983-01-01 00:00:00,359,0.011142061281337047
0,75,206,1983-06-01 00:00:00,359,0.011142061281337047
0,76,15,1967-08-01 00:00:00,359,0.011142061281337047
0,76,102,1974-11-01 00:00:00,359,0.011142061281337047
0,76,200,1983-01-01 00:00:00,359,0.011142061281337047
0,76,240,1986-05-01 00:00:00,359,0.011142061281337047
0,77,147,1978-09-01 00:00:00,359,0.011142061281337047
0,77,149,1978-11-01 00:00:00,359,0.011142061281337047
0,77,226,1985-04-01 00:00:00,359,0.011142061281337047
0,77,261,1988-03-01 00:00:00,359,0.011142061281337047
0,78,89,1973-12-01 00:00:00,359,0.011142061281337047
0,78,97,1974-08-01 00:00:00,359,0.011142061281337047
0,78,130,1977-05-01 00:00:00,359,0.011142061281337047
0,78,131,1977-06-01 00:00:00,359,0.011142061281337047
0,79,156,1979-08-01 00:00:00,359,0.011142061281337047
0,79,225,1985-05-01 00:00:00,359,0.011142061281337047
0,79,279,1989-11-01 00:00:00,359,0.011142061281337047
0,79,300,1991-08-01 00:00:00,359,0.011142061281337047
0,80,44,1970-05-01 00:00:00,359,0.011142061281337047
0,80,100,1975-01-01 00:00:00,359,0.011142061281337047
0,80,216,1984-09-01 00:00:00,359,0.011142061281337047
0,80,249,1987-06-01 00:00:00,359,0.011142061281337047
0,81,90,1974-04-01 00:00:00,359,0.011142061281337047
0,81,123,1977-01-01 00:00:00,359,0.011142061281337047
0,81,160,1980-02-01 00:00:00,359,0.011142061281337047
0,81,346,1995-08-01 00:00:00,359,0.011142061281337047
0,82,35,1969-10-01 00:00:00,359,0.011142061281337047
0,82,132,1977-11-01 00:00:00,359,0.011142061281337047
0,82,298,1991-09-01 00:00:00,359,0.011142061281337047
0,82,301,1991-12-01 00:00:00,359,0.011142061281337047
0,83,27,1969-03-01 00:00:00,359,0.011142061281337047
0,83,155,1979-11-01 00:00:00,359,0.011142061281337047
0,83,206,1984-02-01 00:00:00,359,0.011142061281337047
0,83,315,1993-03-01 00:00:00,359,0.011142061281337047
0,84,69,1972-10-01 00:00:00,359,0.011142061281337047
0,84,100,1975-05-01 00:00:00,359,0.011142061281337047
0,84,210,1984-07-01 00:00:00,359,0.011142061281337047
0,84,351,1996-04-01 00:00:00,359,0.011142061281337047
0,85,3,1967-05-01 00:00:00,359,0.011142061281337047
0,85,31,1969-09-01 00:00:00,359,0.011142061281337047
0,85,44,1970-10-01 00:00:00,359,0.011142061281337047
0,85,87,1974-05-01 00:00:00,359,0.011142061281337047
0,86,62,1972-05-01 00:00:00,359,0.011142061281337047
0,86,100,1975-07-01 00:00:00,359,0.011142061281337047
0,86,155,1980-02-01 00:00:00,359,0.011142061281337047
0,86,221,1985-08-01 00:00:00,359,0.011142061281337047
0,87,75,1973-07-01 00:00:00,359,0.011142061281337047
0,87,120,1977-04-01 00:00:00,359,0.011142061281337047
0,87,259,1988-11-01 00:00:00,359,0.011142061281337047
0,87,338,1995-06-01 00:00:00,359,0.011142061281337047
0,88,97,1975-06-01 00:00:00,359,0.011142061281337047
0,88,116,1977-01-01 00:00:00,359,0.011142061281337047
0,88,131,1978-04-01 00:00:00,359,0.011142061281337047
0,88,246,1987-11-01 00:00:00,359,0.011142061281337047
0,89,9,1968-03-01 00:00:00,359,0.011142061281337047
0,89,241,1987-07-01 00:00:00,359,0.011142061281337047
0,89,318,1993-12-01 00:00:00,359,0.011142061281337047
0,89,329,1994-11-01 00:00:00,359,0.011142061281337047
0,90,194,1983-09-01 00:00:00,359,0.011142061281337047
0,90,251,1988-06-01 00:00:00,359,0.011142061281337047
0,90,298,1992-05-01 00:00:00,359,0.011142061281337047
0,90,314,1993-09-01 00:00:00,359,0.011142061281337047
0,91,41,1971-01-01 00:00:00,359,0.011142061281337047
0,91,128,1978-04-01 00:00:00,359,0.011142061281337047
0,91,137,1979-01-01 00:00:00,359,0.011142061281337047
0,91,197,1984-01-01 00:00:00,359,0.011142061281337047
0,92,18,1969-03-01 00:00:00,359,0.011142061281337047
0,92,216,1985-09-01 00:00:00,359,0.011142061281337047
0,92,294,1992-03-01 00:00:00,359,0.011142061281337047
0,92,314,1993-11-01 00:00:00,359,0.011142061281337047
0,93,177,1982-07-01 00:00:00,359,0.011142061281337047
0,93,223,1986-05-01 00:00:00,359,0.011142061281337047
0,93,271,1990-05-01 00:00:00,359,0.011142061281337047
0,93,288,1991-10-01 00:00:00,359,0.011142061281337047
0,94,4,1968-03-01 00:00:00,359,0.011142061281337047
0,94,49,1971-12-01 00:00:00,359,0.011142061281337047
0,94,62,1973-01-01 00:00:00,359,0.011142061281337047
0,94,124,1978-03-01 00:00:00,359,0.011142061281337047
0,95,162,1981-06-01 00:00:00,359,0.011142061281337047
0,95,197,1984-05-01 00:00:00,359,0.011142061281337047
0,95,293,1992-05-01 00:00:00,359,0.011142061281337047
0,95,324,1994-12-01 00:00:00,359,0.011142061281337047
0,96,12,1969-01-01 00:00:00,359,0.011142061281337047
0,96,84,1975-01-01 00:00:00,359,0.011142061281337047
0,96,280,1991-05-01 00:00:00,359,0.011142061281337047
0,96,328,1995-05-01 00:00:00,359,0.011142061281337047
0,97,143,1980-01-01 00:00:00,359,0.011142061281337047
0,97,216,1986-02-01 00:00:00,359,0.011142061281337047
0,97,296,1992-10-01 00:00:00,359,0.011142061281337047
0,97,329,1995-07-01 00:00:00,359,0.011142061281337047
0,98,149,1980-08-01 00:00:00,359,0.011142061281337047
0,98,176,1982-11-01 00:00:00,359,0.011142061281337047
0,98,180,1983-03-01 00:00:00,359,0.011142061281337047
0,98,218,1986-05-01 00:00:00,359,0.011142061281337047
0,99,144,1980-04-01 00:00:00,359,0.011142061281337047
0,99,163,1981-11-01 00:00:00,359,0.011142061281337047
0,99,171,1982-07-01 00:00:00,359,0.011142061281337047
0,99,215,1986-03-01 00:00:00,359,0.011142061281337047
0,100,156,1981-05-01 00:00:00,359,0.011142061281337047
0,100,201,1985-02-01 00:00:00,359,0.011142061281337047
0,100,267,1990-08-01 00:00:00,359,0.011142061281337047
0,100,305,1993-10-01 00:00:00,359,0.011142061281337047
0,101,61,1973-07-01 00:00:00,359,0.011142061281337047
0,101,144,1980-06-01 00:00:00,359,0.011142061281337047
0,101,168,1982-06-01 00:00:00,359,0.011142061281337047
0,101,231,1987-09-01 00:00:00,359,0.011142061281337047
0,102,33,1971-04-01 00:00:00,359,0.011142061281337047
0,102,182,1983-09-01 00:00:00,359,0.011142061281337047
0,102,325,1995-08-01 00:00:00,359,0.011142061281337047
0,102,340,1996-11-01 00:00:00,359,0.011142061281337047
0,103,2,1968-10-01 00:00:00,359,0.011142061281337047
0,103,70,1974-06-01 00:00:00,359,0.011142061281337047
0,103,95,1976-07-01 00:00:00,359,0.011142061281337047
0,103,244,1988-12-01 00:00:00,359,0.011142061281337047
0,104,122,1978-11-01 00:00:00,359,0.011142061281337047
0,104,232,1988-01-01 00:00:00,359,0.011142061281337047
0,104,308,1994-05-01 00:00:00,359,0.011142061281337047
0,104,339,1996-12-01 00:00:00,359,0.011142061281337047
0,105,32,1971-06-01 00:00:00,359,0.011142061281337047
0,105,128,1979-06-01 00:00:00,359,0.011142061281337047
0,105,311,1994-09-01 00:00:00,359,0.011142061281337047
0,105,338,1996-12-01 00:00:00,359,0.011142061281337047
0,106,58,1973-09-01 00:00:00,359,0.011142061281337047
0,106,108,1977-11-01 00:00:00,359,0.011142061281337047
0,106,335,1996-10-01 00:00:00,359,0.011142061281337047
0,106,350,1998-01-01 00:00:00,359,0.011142061281337047
0,107,114,1978-06-01 00:00:00,359,0.011142061281337047
0,107,173,1983-05-01 00:00:00,359,0.011142061281337047
0,107,185,1984-05-01 00:00:00,359,0.011142061281337047
0,107,301,1994-01-01 00:00:00,359,0.011142061281337047
0,108,32,1971-09-01 00:00:00,359,0.011142061281337047
0,108,127,1979-08-01 00:00:00,359,0.011142061281337047
0,108,252,1990-01-01 00:00:00,359,0.011142061281337047
0,108,329,1996-06-01 00:00:00,359,0.011142061281337047
0,109,0,1969-02-01 00:00:00,359,0.011142061281337047
0,109,77,1975-07-01 00:00:00,359,0.011142061281337047
0,109,245,1989-07-01 00:00:00,359,0.011142061281337047
0,109,339,1997-05-01 00:00:00,359,0.011142061281337047
0,110,19,1970-10-01 00:00:00,359,0.011142061281337047
0,110,51,1973-06-01 00:00:00,359,0.011142061281337047
0,110,245,1989-08-01 00:00:00,359,0.011142061281337047
0,110,274,1992-01-01 00:00:00,359,0.011142061281337047
0,111,0,1969-04-01 00:00:00,359,0.011142061281337047
0,111,78,1975-10-01 00:00:00,359,0.011142061281337047
0,111,191,1985-03-01 00:00:00,359,0.011142061281337047
0,111,316,1995-08-01 00:00:00,359,0.011142061281337047
0,112,153,1982-02-01 00:00:00,359,0.011142061281337047
0,112,163,1982-12-01 00:00:00,359,0.011142061281337047
0,112,173,1983-10-01 00:00:00,359,0.011142061281337047
0,112,264,1991-05-01 00:00:00,359,0.011142061281337047
0,113,174,1983-12-01 00:00:00,359,0.011142061281337047
0,113,201,1986-03-01 00:00:00,359,0.011142061281337047
0,113,237,1989-03-01 00:00:00,359,0.011142061281337047
0,113,269,1991-11-01 00:00:00,359,0.011142061281337047
0,114,10,1970-05-01 00:00:00,359,0.011142061281337047
0,114,131,1980-06-01 00:00:00,359,0.011142061281337047
0,114,236,1989-03-01 00:00:00,359,0.011142061281337047
0,114,282,1993-01-01 00:00:00,359,0.011142061281337047
0,115,27,1971-11-01 00:00:00,359,0.011142061281337047
0,115,42,1973-02-01 00:00:00,359,0.011142061281337047
0,115,89,1977-01-01 00:00:00,359,0.011142061281337047
0,115,183,1984-11-01 00:00:00,359,0.011142061281337047
