replicate,period,row_position,row_label,window_n_rows,row_inclusion_probability
0,20,294,1986-03-01 00:00:00,355,0.011267605633802818
0,21,74,1967-12-01 00:00:00,355,0.011267605633802818
0,21,165,1975-07-01 00:00:00,355,0.011267605633802818
0,21,228,1980-10-01 00:00:00,355,0.011267605633802818
0,21,344,1990-06-01 00:00:00,355,0.011267605633802818
0,22,28,1964-03-01 00:00:00,355,0.011267605633802818
0,22,219,1980-02-01 00:00:00,355,0.011267605633802818
0,22,239,1981-10-01 00:00:00,355,0.011267605633802818
0,22,290,1986-01-01 00:00:00,355,0.011267605633802818
0,23,20,1963-08-01 00:00:00,355,0.011267605633802818
0,23,67,1967-07-01 00:00:00,355,0.011267605633802818
0,23,69,1967-09-01 00:00:00,355,0.011267605633802818
0,23,215,1979-11-01 00:00:00,355,0.011267605633802818
0,24,57,1966-10-01 00:00:00,355,0.011267605633802818
0,24,179,1976-12-01 00:00:00,355,0.011267605633802818
0,24,263,1983-12-01 00:00:00,355,0.011267605633802818
0,24,264,1984-01-01 00:00:00,355,0.011267605633802818
0,25,75,1968-05-01 00:00:00,355,0.011267605633802818
0,25,97,1970-03-01 00:00:00,355,0.011267605633802818
0,25,159,1975-05-01 00:00:00,355,0.011267605633802818
0,25,213,1979-11-01 00:00:00,355,0.011267605633802818
0,26,39,1965-06-01 00:00:00,355,0.011267605633802818
0,26,70,1968-01-01 00:00:00,355,0.011267605633802818
0,26,134,1973-05-01 00:00:00,355,0.011267605633802818
0,26,212,1979-11-01 00:00:00,355,0.011267605633802818
0,27,40,1965-08-01 00:00:00,355,0.011267605633802818
0,27,66,1967-10-01 00:00:00,355,0.011267605633802818
0,27,175,1976-11-01 00:00:00,355,0.011267605633802818
0,27,354,1991-10-01 00:00:00,355,0.011267605633802818
0,28,42,1965-11-01 00:00:00,355,0.011267605633802818
0,28,62,1967-07-01 00:00:00,355,0.011267605633802818
0,28,115,1971-12-01 00:00:00,355,0.011267605633802818
0,28,318,1988-11-01 00:00:00,355,0.011267605633802818
0,29,54,1966-12-01 00:00:00,355,0.011267605633802818
0,29,199,1979-01-01 00:00:00,355,0.011267605633802818
0,29,251,1983-05-01 00:00:00,355,0.011267605633802818
0,29,254,1983-08-01 00:00:00,355,0.011267605633802818
0,30,93,1970-04-01 00:00:00,355,0.011267605633802818
0,30,151,1975-02-01 00:00:00,355,0.011267605633802818
0,30,167,1976-06-01 00:00:00,355,0.011267605633802818
0,30,216,1980-07-01 00:00:00,355,0.011267605633802818
0,31,9,1963-05-01 00:00:00,355,0.011267605633802818
0,31,142,1974-06-01 00:00:00,355,0.011267605633802818
0,31,189,1978-05-01 00:00:00,355,0.011267605633802818
0,31,298,1987-06-01 00:00:00,355,0.011267605633802818
0,32,22,1964-07-01 00:00:00,355,0.011267605633802818
0,32,27,1964-12-01 00:00:00,355,0.011267605633802818
0,32,305,1988-02-01 00:00:00,355,0.011267605633802818
0,32,341,1991-02-01 00:00:00,355,0.011267605633802818
0,33,44,1966-06-01 00:00:00,355,0.011267605633802818
0,33,196,1979-02-01 00:00:00,355,0.011267605633802818
0,33,236,1982-06-01 00:00:00,355,0.011267605633802818
0,33,287,1986-09-01 00:00:00,355,0.011267605633802818
0,34,58,1967-09-01 00:00:00,355,0.011267605633802818
0,34,129,1973-08-01 00:00:00,355,0.011267605633802818
0,34,136,1974-03-01 00:00:00,355,0.011267605633802818
0,34,145,1974-12-01 00:00:00,355,0.011267605633802818
0,35,79,1969-07-01 00:00:00,355,0.011267605633802818
0,35,201,1979-09-01 00:00:00,355,0.011267605633802818
0,35,210,1980-06-01 00:00:00,355,0.011267605633802818
0,35,256,1984-04-01 00:00:00,355,0.011267605633802818
0,36,37,1966-02-01 00:00:00,355,0.011267605633802818
0,36,117,1972-10-01 00:00:00,355,0.011267605633802818
0,36,141,1974-10-01 00:00:00,355,0.011267605633802818
0,36,326,1990-03-01 00:00:00,355,0.011267605633802818
0,37,77,1969-07-01 00:00:00,355,0.011267605633802818
0,37,180,1978-02-01 00:00:00,355,0.011267605633802818
0,37,245,1983-07-01 00:00:00,355,0.011267605633802818
0,37,340,1991-06-01 00:00:00,355,0.011267605633802818
0,38,56,1967-11-01 00:00:00,355,0.011267605633802818
0,38,158,1976-05-01 00:00:00,355,0.011267605633802818
0,38,189,1978-12-01 00:00:00,355,0.011267605633802818
0,38,332,1990-11-01 00:00:00,355,0.011267605633802818
0,39,21,1965-01-01 00:00:00,355,0.011267605633802818
0,39,243,1983-07-01 00:00:00,355,0.011267605633802818
0,39,341,1991-09-01 00:00:00,355,0.011267605633802818
0,39,345,1992-01-01 00:00:00,355,0.011267605633802818
0,40,233,1982-10-01 00:00:00,355,0.011267605633802818
0,40,252,1984-05-01 00:00:00,355,0.011267605633802818
0,40,273,1986-02-01 00:00:00,355,0.011267605633802818
0,40,339,1991-08-01 00:00:00,355,0.011267605633802818
0,41,53,1967-11-01 00:00:00,355,0.011267605633802818
0,41,93,1971-03-01 00:00:00,355,0.011267605633802818
0,41,184,1978-10-01 00:00:00,355,0.011267605633802818
0,41,306,1988-12-01 00:00:00,355,0.011267605633802818
0,42,124,1973-11-01 00:00:00,355,0.011267605633802818
0,42,218,1981-09-01 00:00:00,355,0.011267605633802818
0,42,270,1986-01-01 00:00:00,355,0.011267605633802818
0,42,343,1992-02-01 00:00:00,355,0.011267605633802818
0,43,64,1968-12-01 00:00:00,355,0.011267605633802818
0,43,140,1975-04-01 00:00:00,355,0.011267605633802818
0,43,220,1981-12-01 00:00:00,355,0.011267605633802818
0,43,332,1991-04-01 00:00:00,355,0.011267605633802818
0,44,7,1964-04-01 00:00:00,355,0.011267605633802818
0,44,65,1969-02-01 00:00:00,355,0.011267605633802818
0,44,89,1971-02-01 00:00:00,355,0.011267605633802818
0,44,208,1981-01-01 00:00:00,355,0.011267605633802818
0,45,76,1970-02-01 00:00:00,355,0.011267605633802818
0,45,115,1973-05-01 00:00:00,355,0.011267605633802818
0,45,140,1975-06-01 00:00:00,355,0.011267605633802818
0,45,294,1988-04-01 00:00:00,355,0.011267605633802818
0,46,172,1978-03-01 00:00:00,355,0.011267605633802818
0,46,236,1983-07-01 00:00:00,355,0.011267605633802818
0,46,257,1985-04-01 00:00:00,355,0.011267605633802818
0,46,328,1991-03-01 00:00:00,355,0.011267605633802818
0,47,9,1964-09-01 00:00:00,355,0.011267605633802818
0,47,50,1968-02-01 00:00:00,355,0.011267605633802818
0,47,104,1972-08-01 00:00:00,355,0.011267605633802818
0,47,272,1986-08-01 00:00:00,355,0.011267605633802818
0,48,86,1971-03-01 00:00:00,355,0.011267605633802818
0,48,210,1981-07-01 00:00:00,355,0.011267605633802818
0,48,290,1988-03-01 00:00:00,355,0.011267605633802818
0,48,292,1988-05-01 00:00:00,355,0.011267605633802818
0,49,13,1965-03-01 00:00:00,355,0.011267605633802818
0,49,99,1972-05-01 00:00:00,355,0.011267605633802818
0,49,225,1982-11-01 00:00:00,355,0.011267605633802818
0,49,268,1986-06-01 00:00:00,355,0.011267605633802818
0,50,117,1973-12-01 00:00:00,355,0.011267605633802818
0,50,192,1980-03-01 00:00:00,355,0.011267605633802818
0,50,215,1982-02-01 00:00:00,355,0.011267605633802818
0,50,301,1989-04-01 00:00:00,355,0.011267605633802818
0,51,37,1967-05-01 00:00:00,355,0.011267605633802818
0,51,81,1971-01-01 00:00:00,355,0.011267605633802818
0,51,152,1976-12-01 00:00:00,355,0.011267605633802818
0,51,159,1977-07-01 00:00:00,355,0.011267605633802818
0,52,35,1967-04-01 00:00:00,355,0.011267605633802818
0,52,202,1981-03-01 00:00:00,355,0.011267605633802818
0,52,238,1984-03-01 00:00:00,355,0.011267605633802818
0,52,268,1986-09-01 00:00:00,355,0.011267605633802818
0,53,42,1967-12-01 00:00:00,355,0.011267605633802818
0,53,167,1978-05-01 00:00:00,355,0.011267605633802818
0,53,328,1991-10-01 00:00:00,355,0.011267605633802818
0,53,344,1993-02-01 00:00:00,355,0.011267605633802818
0,54,38,1967-09-01 00:00:00,355,0.011267605633802818
0,54,84,1971-07-01 00:00:00,355,0.011267605633802818
0,54,278,1987-09-01 00:00:00,355,0.011267605633802818
0,54,354,1994-01-01 00:00:00,355,0.011267605633802818
0,55,9,1965-05-01 00:00:00,355,0.011267605633802818
0,55,121,1974-09-01 00:00:00,355,0.011267605633802818
0,55,233,1984-01-01 00:00:00,355,0.011267605633802818
0,55,257,1986-01-01 00:00:00,355,0.011267605633802818
0,56,32,1967-05-01 00:00:00,355,0.011267605633802818
0,56,143,1976-08-01 00:00:00,355,0.011267605633802818
0,56,197,1981-02-01 00:00:00,355,0.011267605633802818
0,56,289,1988-10-01 00:00:00,355,0.011267605633802818
0,57,2,1964-12-01 00:00:00,355,0.011267605633802818
0,57,97,1972-11-01 00:00:00,355,0.011267605633802818
0,57,125,1975-03-01 00:00:00,355,0.011267605633802818
0,57,336,1992-10-01 00:00:00,355,0.011267605633802818
0,58,18,1966-05-01 00:00:00,355,0.011267605633802818
0,58,93,1972-08-01 00:00:00,355,0.011267605633802818
0,58,122,1975-01-01 00:00:00,355,0.011267605633802818
0,58,191,1980-10-01 00:00:00,355,0.011267605633802818
0,59,55,1969-07-01 00:00:00,355,0.011267605633802818
0,59,298,1989-10-01 00:00:00,355,0.011267605633802818
0,59,313,1991-01-01 00:00:00,355,0.011267605633802818
0,59,338,1993-02-01 00:00:00,355,0.011267605633802818
0,60,54,1969-07-01 00:00:00,355,0.011267605633802818
0,60,65,1970-06-01 00:00:00,355,0.011267605633802818
0,60,193,1981-02-01 00:00:00,355,0.011267605633802818
0,60,296,1989-09-01 00:00:00,355,0.011267605633802818
0,61,142,1976-12-01 00:00:00,355,0.011267605633802818
0,61,169,1979-03-01 00:00:00,355,0.011267605633802818
0,61,196,1981-06-01 00:00:00,355,0.011267605633802818
0,61,267,1987-05-01 00:00:00,355,0.011267605633802818
0,62,65,1970-08-01 00:00:00,355,0.011267605633802818
0,62,132,1976-03-01 00:00:00,355,0.011267605633802818
0,62,171,1979-06-01 00:00:00,355,0.011267605633802818
0,62,265,1987-04-01 00:00:00,355,0.011267605633802818
0,63,60,1970-04-01 00:00:00,355,0.011267605633802818
0,63,153,1978-01-01 00:00:00,355,0.011267605633802818
0,63,202,1982-02-01 00:00:00,355,0.011267605633802818
0,63,231,1984-07-01 00:00:00,355,0.011267605633802818
0,64,38,1968-07-01 00:00:00,355,0.011267605633802818
0,64,91,1972-12-01 00:00:00,355,0.011267605633802818
0,64,113,1974-10-01 00:00:00,355,0.011267605633802818
0,64,148,1977-09-01 00:00:00,355,0.011267605633802818
0,65,60,1970-06-01 00:00:00,355,0.011267605633802818
0,65,103,1974-01-01 00:00:00,355,0.011267605633802818
0,65,140,1977-02-01 00:00:00,355,0.011267605633802818
0,65,155,1978-05-01 00:00:00,355,0.011267605633802818
0,66,69,1971-04-01 00:00:00,355,0.011267605633802818
0,66,94,1973-05-01 00:00:00,355,0.011267605633802818
0,66,95,1973-06-01 00:00:00,355,0.011267605633802818
0,66,158,1978-09-01 00:00:00,355,0.011267605633802818
0,67,109,1974-09-01 00:00:00,355,0.011267605633802818
0,67,260,1987-04-01 00:00:00,355,0.011267605633802818
0,67,272,1988-04-01 00:00:00,355,0.011267605633802818
0,67,294,1990-02-01 00:00:00,355,0.011267605633802818
0,68,74,1971-11-01 00:00:00,355,0.011267605633802818
0,68,131,1976-08-01 00:00:00,355,0.011267605633802818
0,68,282,1989-03-01 00:00:00,355,0.011267605633802818
0,68,331,1993-04-01 00:00:00,355,0.011267605633802818
0,69,41,1969-03-01 00:00:00,355,0.011267605633802818
0,69,154,1978-08-01 00:00:00,355,0.011267605633802818
0,69,257,1987-03-01 00:00:00,355,0.011267605633802818
0,69,314,1991-12-01 00:00:00,355,0.011267605633802818
0,70,32,1968-07-01 00:00:00,355,0.011267605633802818
0,70,61,1970-12-01 00:00:00,355,0.011267605633802818
0,70,177,1980-08-01 00:00:00,355,0.011267605633802818
0,70,298,1990-09-01 00:00:00,355,0.011267605633802818
0,71,51,1970-03-01 00:00:00,355,0.011267605633802818
0,71,59,1970-11-01 00:00:00,355,0.011267605633802818
0,71,115,1975-07-01 00:00:00,355,0.011267605633802818
0,71,170,1980-02-01 00:00:00,355,0.011267605633802818
0,72,16,1967-05-01 00:00:00,355,0.011267605633802818
0,72,18,1967-07-01 00:00:00,355,0.011267605633802818
0,72,44,1969-09-01 00:00:00,355,0.011267605633802818
0,72,201,1982-10-01 00:00:00,355,0.011267605633802818
0,73,34,1968-12-01 00:00:00,355,0.011267605633802818
0,73,86,1973-04-01 00:00:00,355,0.011267605633802818
0,73,174,1980-08-01 00:00:00,355,0.011267605633802818
0,73,263,1988-01-01 00:00:00,355,0.011267605633802818
0,74,17,1967-08-01 00:00:00,355,0.011267605633802818
0,74,55,1970-10-01 00:00:00,355,0.011267605633802818
0,74,86,1973-05-01 00:00:00,355,0.011267605633802818
0,74,141,1977-12-01 00:00:00,355,0.011267605633802818
0,75,3,1966-07-01 00:00:00,355,0.011267605633802818
0,75,33,1969-01-01 00:00:00,355,0.011267605633802818
0,75,266,1988-06-01 00:00:00,355,0.011267605633802818
0,75,307,1991-11-01 00:00:00,355,0.011267605633802818
0,76,225,1985-02-01 00:00:00,355,0.011267605633802818
0,76,274,1989-03-01 00:00:00,355,0.011267605633802818
0,76,279,1989-08-01 00:00:00,355,0.011267605633802818
0,76,331,1993-12-01 00:00:00,355,0.011267605633802818
0,77,120,1976-06-01 00:00:00,355,0.011267605633802818
0,77,122,1976-08-01 00:00:00,355,0.011267605633802818
0,77,200,1983-02-01 00:00:00,355,0.011267605633802818
0,77,221,1984-11-01 00:00:00,355,0.011267605633802818
0,78,35,1969-06-01 00:00:00,355,0.011267605633802818
0,78,154,1979-05-01 00:00:00,355,0.011267605633802818
0,78,186,1982-01-01 00:00:00,355,0.011267605633802818
0,78,341,1994-12-01 00:00:00,355,0.011267605633802818
0,79,93,1974-05-01 00:00:00,355,0.011267605633802818
0,79,162,1980-02-01 00:00:00,355,0.011267605633802818
0,79,182,1981-10-01 00:00:00,355,0.011267605633802818
0,79,238,1986-06-01 00:00:00,355,0.011267605633802818
0,80,63,1971-12-01 00:00:00,355,0.011267605633802818
0,80,68,1972-05-01 00:00:00,355,0.011267605633802818
0,80,105,1975-06-01 00:00:00,355,0.011267605633802818
0,80,272,1989-05-01 00:00:00,355,0.011267605633802818
0,81,16,1968-02-01 00:00:00,355,0.011267605633802818
0,81,70,1972-08-01 00:00:00,355,0.011267605633802818
0,81,296,1991-06-01 00:00:00,355,0.011267605633802818
0,81,324,1993-10-01 00:00:00,355,0.011267605633802818
0,82,19,1968-06-01 00:00:00,355,0.011267605633802818
0,82,41,1970-04-01 00:00:00,355,0.011267605633802818
0,82,129,1977-08-01 00:00:00,355,0.011267605633802818
0,82,295,1991-06-01 00:00:00,355,0.011267605633802818
0,83,82,1973-10-01 00:00:00,355,0.011267605633802818
0,83,111,1976-03-01 00:00:00,355,0.011267605633802818
0,83,203,1983-11-01 00:00:00,355,0.011267605633802818
0,83,235,1986-07-01 00:00:00,355,0.011267605633802818
0,84,24,1969-01-01 00:00:00,355,0.011267605633802818
0,84,34,1969-11-01 00:00:00,355,0.011267605633802818
0,84,183,1982-04-01 00:00:00,355,0.011267605633802818
0,84,264,1989-01-01 00:00:00,355,0.011267605633802818
0,85,8,1967-10-01 00:00:00,355,0.011267605633802818
0,85,46,1970-12-01 00:00:00,355,0.011267605633802818
0,85,286,1990-12-01 00:00:00,355,0.011267605633802818
0,85,333,1994-11-01 00:00:00,355,0.011267605633802818
0,86,122,1977-05-01 00:00:00,355,0.011267605633802818
0,86,127,1977-10-01 00:00:00,355,0.011267605633802818
0,86,276,1990-03-01 00:00:00,355,0.011267605633802818
0,86,344,1995-11-01 00:00:00,355,0.011267605633802818
0,87,10,1968-02-01 00:00:00,355,0.011267605633802818
0,87,88,1974-08-01 00:00:00,355,0.011267605633802818
0,87,161,1980-09-01 00:00:00,355,0.011267605633802818
0,87,261,1989-01-01 00:00:00,355,0.011267605633802818
0,88,171,1981-08-01 00:00:00,355,0.011267605633802818
0,88,244,1987-09-01 00:00:00,355,0.011267605633802818
0,88,320,1994-01-01 00:00:00,355,0.011267605633802818
0,88,351,1996-08-01 00:00:00,355,0.011267605633802818
0,89,167,1981-05-01 00:00:00,355,0.011267605633802818
0,89,230,1986-08-01 00:00:00,355,0.011267605633802818
0,89,239,1987-05-01 00:00:00,355,0.011267605633802818
0,89,240,1987-06-01 00:00:00,355,0.011267605633802818
0,90,73,1973-08-01 00:00:00,355,0.011267605633802818
0,90,177,1982-04-01 00:00:00,355,0.011267605633802818
0,90,198,1984-01-01 00:00:00,355,0.011267605633802818
0,90,275,1990-06-01 00:00:00,355,0.011267605633802818
0,91,66,1973-02-01 00:00:00,355,0.011267605633802818
0,91,148,1979-12-01 00:00:00,355,0.011267605633802818
0,91,195,1983-11-01 00:00:00,355,0.011267605633802818
0,91,326,1994-10-01 00:00:00,355,0.011267605633802818
0,92,50,1971-11-01 00:00:00,355,0.011267605633802818
0,92,52,1972-01-01 00:00:00,355,0.011267605633802818
0,92,158,1980-11-01 00:00:00,355,0.011267605633802818
0,92,316,1994-01-01 00:00:00,355,0.011267605633802818
0,93,69,1973-07-01 00:00:00,355,0.011267605633802818
0,93,287,1991-09-01 00:00:00,355,0.011267605633802818
0,93,305,1993-03-01 00:00:00,355,0.011267605633802818
0,93,340,1996-02-01 00:00:00,355,0.011267605633802818
0,94,33,1970-08-01 00:00:00,355,0.011267605633802818
0,94,89,1975-04-01 00:00:00,355,0.011267605633802818
0,94,135,1979-02-01 00:00:00,355,0.011267605633802818
0,94,242,1988-01-01 00:00:00,355,0.011267605633802818
0,95,40,1971-04-01 00:00:00,355,0.011267605633802818
0,95,138,1979-06-01 00:00:00,355,0.011267605633802818
0,95,278,1991-02-01 00:00:00,355,0.011267605633802818
0,95,350,1997-02-01 00:00:00,355,0.011267605633802818
0,96,126,1978-07-01 00:00:00,355,0.011267605633802818
0,96,142,1979-11-01 00:00:00,355,0.011267605633802818
0,96,265,1990-02-01 00:00:00,355,0.011267605633802818
0,96,313,1994-02-01 00:00:00,355,0.011267605633802818
0,97,89,1975-07-01 00:00:00,355,0.011267605633802818
0,97,145,1980-03-01 00:00:00,355,0.011267605633802818
0,97,193,1984-03-01 00:00:00,355,0.011267605633802818
0,97,301,1993-03-01 00:00:00,355,0.011267605633802818
0,98,176,1982-11-01 00:00:00,355,0.011267605633802818
0,98,254,1989-05-01 00:00:00,355,0.011267605633802818
0,98,282,1991-09-01 00:00:00,355,0.011267605633802818
0,98,325,1995-04-01 00:00:00,355,0.011267605633802818
0,99,66,1973-10-01 00:00:00,355,0.011267605633802818
0,99,108,1977-04-01 00:00:00,355,0.011267605633802818
0,99,221,1986-09-01 00:00:00,355,0.011267605633802818
0,99,330,1995-10-01 00:00:00,355,0.011267605633802818
0,100,57,1973-02-01 00:00:00,355,0.011267605633802818
0,100,70,1974-03-01 00:00:00,355,0.011267605633802818
0,100,166,1982-03-01 00:00:00,355,0.011267605633802818
0,100,293,1992-10-01 00:00:00,355,0.011267605633802818
0,101,151,1981-01-01 00:00:00,355,0.011267605633802818
0,101,171,1982-09-01 00:00:00,355,0.011267605633802818
0,101,182,1983-08-01 00:00:00,355,0.011267605633802818
0,101,220,1986-10-01 00:00:00,355,0.011267605633802818
0,102,18,1970-01-01 00:00:00,355,0.011267605633802818
0,102,102,1977-01-01 00:00:00,355,0.011267605633802818
0,102,189,1984-04-01 00:00:00,355,0.011267605633802818
0,102,298,1993-05-01 00:00:00,355,0.011267605633802818
0,103,41,1972-01-01 00:00:00,355,0.011267605633802818
0,103,127,1979-03-01 00:00:00,355,0.011267605633802818
0,103,164,1982-04-01 00:00:00,355,0.011267605633802818
0,103,353,1998-01-01 00:00:00,355,0.011267605633802818
0,104,7,1969-04-01 00:00:00,355,0.011267605633802818
0,104,59,1973-08-01 00:00:00,355,0.011267605633802818
0,104,185,1984-02-01 00:00:00,355,0.011267605633802818
0,104,241,1988-10-01 00:00:00,355,0.011267605633802818
0,105,4,1969-02-01 00:00:00,355,0.011267605633802818
0,105,27,1971-01-01 00:00:00,355,0.011267605633802818
0,105,65,1974-03-01 00:00:00,355,0.011267605633802818
0,105,321,1995-07-01 00:00:00,355,0.011267605633802818
0,106,124,1979-03-01 00:00:00,355,0.011267605633802818
0,106,151,1981-06-01 00:00:00,355,0.011267605633802818
0,106,290,1993-01-01 00:00:00,355,0.011267605633802818
0,106,335,1996-10-01 00:00:00,355,0.011267605633802818
0,107,43,1972-07-01 00:00:00,355,0.011267605633802818
0,107,107,1977-11-01 00:00:00,355,0.011267605633802818
0,107,158,1982-02-01 00:00:00,355,0.011267605633802818
0,107,164,1982-08-01 00:00:00,355,0.011267605633802818
0,108,155,1981-12-01 00:00:00,355,0.011267605633802818
0,108,187,1984-08-01 00:00:00,355,0.011267605633802818
0,108,216,1987-01-01 00:00:00,355,0.011267605633802818
0,108,336,1997-01-01 00:00:00,355,0.011267605633802818
0,109,195,1985-05-01 00:00:00,355,0.011267605633802818
0,109,251,1990-01-01 00:00:00,355,0.011267605633802818
0,109,337,1997-03-01 00:00:00,355,0.011267605633802818
0,109,352,1998-06-01 00:00:00,355,0.011267605633802818
0,110,30,1971-09-01 00:00:00,355,0.011267605633802818
0,110,33,1971-12-01 00:00:00,355,0.011267605633802818
0,110,279,1992-06-01 00:00:00,355,0.011267605633802818
0,110,339,1997-06-01 00:00:00,355,0.011267605633802818
0,111,27,1971-07-01 00:00:00,355,0.011267605633802818
0,111,144,1981-04-01 00:00:00,355,0.011267605633802818
0,111,278,1992-06-01 00:00:00,355,0.011267605633802818
0,111,315,1995-07-01 00:00:00,355,0.011267605633802818
0,112,98,1977-07-01 00:00:00,355,0.011267605633802818
0,112,140,1981-01-01 00:00:00,355,0.011267605633802818
0,112,163,1982-12-01 00:00:00,355,0.011267605633802818
0,112,281,1992-10-01 00:00:00,355,0.011267605633802818
0,113,96,1977-06-01 00:00:00,355,0.011267605633802818
0,113,98,1977-08-01 00:00:00,355,0.011267605633802818
0,113,254,1990-08-01 00:00:00,355,0.011267605633802818
0,113,341,1997-11-01 00:00:00,355,0.011267605633802818
0,114,68,1975-03-01 00:00:00,355,0.011267605633802818
0,114,157,1982-08-01 00:00:00,355,0.011267605633802818
0,114,279,1992-10-01 00:00:00,355,0.011267605633802818
0,114,290,1993-09-01 00:00:00,355,0.011267605633802818
0,115,64,1974-12-01 00:00:00,355,0.011267605633802818
0,115,141,1981-05-01 00:00:00,355,0.011267605633802818
0,115,204,1986-08-01 00:00:00,355,0.011267605633802818
0,115,350,1998-10-01 00:00:00,355,0.011267605633802818
